y,x1,x2,x3,x4,x5,x6,x7
0,3.162519872771104,-2.20787271750651,0.5301961009447204,1.4870205945605026,0.06661819937020318,R,D
1,13.544066000042891,-2.5447067016507656,1.1871655397272938,1.2761375256906686,0.27647342183240103,R,C
1,-3.463996908408511,-1.8930697157483296,0.3548093085590004,0.6038410921783489,0.5266988666021323,R,B
0,-0.7382371803343402,-1.9791016547411893,0.4584689315676575,-1.003396417266352,2.1537291121436164e-4,AA,B
0,5.521542742558052,-2.21064749392742,0.5258507237447121,2.105267214371178,0.3959658914301133,AA,D
0,6.043039927939768,-1.874974526521926,0.8474159433322972,-1.5438784667274208,0.07229990741661789,AA,C
0,0.9535089246163175,-1.291569459986046,1.0064411609967943,0.059301903849652254,0.49089315514524284,R,C
1,7.007629997089175,-1.9927003127374798,1.1149475341381443,-0.8009612686262068,0.16510764756277968,R,C
1,1.466431257732126,-1.7753884814409384,0.6415769161846588,0.582594087392286,0.02747805679160219,R,C
0,1.0914508548291273,-2.419505720113616,1.1558399245516924,-1.0809888114992627,0.1904538043228473,R,B
0,4.016830850879476,-2.0069406206807177,1.43245705326627,1.1726768594018566,0.10045761666593628,AA,D
1,-1.65396697054714,-1.7746844806336786,1.352455536233024,1.8693901720396384,0.14827082393273525,R,C
0,1.2482425257515926,-1.923545335598968,0.843787832386056,-0.4826935368048736,0.31523275575909215,R,D
1,-3.896542934352511,-1.5953867491547038,0.0822494417702394,0.49522262183735727,0.12709789938280724,R,B
0,9.900586779706256,-1.692477570279168,0.16199683659288197,-0.41034154235722614,0.34693990220714793,R,C
0,3.3686204110522953,-1.8137117599595283,0.571076028997657,-0.01005221325042519,0.5616717171753959,R,B
0,3.2924593992357956,-1.7094875842284267,0.3997327239654085,-0.6283298572948331,0.23124174412846157,R,D
0,5.5605913098401345,-1.8322802311712223,1.089723707386412,-1.4942629415222213,0.4056355297147095,R,C
0,3.8245079094797774,-2.0933609366836414,0.9972224405710021,1.7435184700697541,0.25438809909153404,AA,D
0,6.452824921734749,-1.9609205799237885,0.4321404729855872,-1.6006910071181004,0.3955133439860251,R,B
0,3.5591100789323713,-2.6060138328748437,0.3133040165788218,-1.6122153173303977,0.35201503032135695,R,C
1,2.087620848202931,-1.7591449168382158,1.392323535748225,0.5874694372918926,0.06665229976729879,R,C
0,1.7206875087450846,-2.4373791445874198,1.0621518891013806,0.1257443827983518,0.24477913412091942,AA,C
0,2.7882104691419216,-2.2483957100181753,0.7411446889908538,0.20458745818634602,0.2747531526985997,R,D
0,2.0544063949144142,-2.1864423562271105,1.1408160758739339,-0.6923434133868593,0.4942739858363772,R,C
0,1.6481459671212988,-2.0512517508787322,0.48593773293107023,2.2784815181086002,0.047178955056355644,R,C
0,-0.021938669563602797,-2.9209200866133083,0.14834852454300787,1.2334050463687551,0.4279178590976054,R,C
0,-0.44637389977645725,-1.6682049695309367,0.2309517650816796,-0.2583828796412561,0.34653564848966956,R,D
0,0.8893380437219403,-2.5759624360165865,0.8084622744509823,-1.0712813814295679,0.26037549917517944,R,B
0,-0.15986895902789344,-1.2788297028088045,0.5627792982185762,-1.3151027138676064,0.16645530333100855,R,A
0,6.798065690394377,-1.8539440034706207,0.5141000823716693,0.7852991306994761,0.2546121755412808,AA,C
1,3.1144315748304376,-1.7323797751187213,2.3117369569399733,-0.22752038227988,0.47397897650469273,R,B
1,6.279150735918833,-1.5645889312009218,1.6167661845382961,1.1589384842002173,0.15143701836350174,R,B
1,-1.0021616041232626,-1.9024205584668339,0.44450141972496326,-0.6624939907358117,0.7145387669502477,R,C
1,-0.041429824438103946,-2.3509322034108857,0.7930799430063797,1.219694910603551,0.09607762227515948,R,C
0,4.77696736565863,-1.646552462507416,0.7086167355225846,0.9983350771464061,0.725828579626821,R,D
0,9.954742378421894,-1.487188210050864,0.14762768421813371,-1.0733230909202864,0.18788906042911352,R,D
1,-0.10081170863844946,-2.6144719710599427,0.9744318073264798,-1.40757695783513,0.2874935563101212,R,C
0,-1.730254313296789,-2.2527801479368152,0.5185122020086107,-0.013199839277950676,0.2246688720535119,AA,C
0,1.743885851949764,-2.2180950205610825,0.3787508630914301,-0.3804167409985986,0.3303867255231833,R,B
1,1.4263345732738106,-2.5750142834039957,0.8737178458990408,1.8769043099780593,0.26299114536212626,R,B
0,5.239614533553666,-2.4054865922305266,0.2353140549989466,-2.0847539665823014,0.23400161052333535,R,B
0,2.0010284607691387,-2.06631413677607,0.8400496384436156,1.8639269640660125,0.06933390612999332,AA,C
0,5.576546966387709,-2.481284206702713,0.8236913077303458,0.2581516895554178,0.5414636561977524,R,C
0,5.361301477836712,-2.0173600209727782,0.7112995619506024,-0.3619678254008872,0.21946812871214222,R,A
0,1.8628222462898283,-2.0800970554354894,0.7239109134769918,0.9770390001694913,0.047093488787725894,R,D
0,8.388470597114905,-1.3635436080426209,0.3605607747059281,-0.15597752699790982,0.12348770589238049,R,C
0,12.50178787221615,-1.7642845696950045,0.21818623295284553,-0.8248421091967738,0.5143255201117418,R,C
0,3.5549518713824666,-2.0686966743900848,0.7525278841777313,-0.46028503562802947,0.07159008899191786,R,C
0,-0.3165300660185366,-1.8130347462073668,0.6293117226991157,0.3400952115058878,0.18508253185909257,R,C
0,2.5081432991765125,-2.616582186360503,1.2230758759660618,-0.625405742471372,0.08643389708395438,AA,D
0,4.930022314116242,-2.553194786302679,0.6491311320598493,1.779809918268433,0.09171681519785692,AA,D
0,2.2784435546344826,-1.641468967639477,0.9020240372249226,2.5184677310931582,0.12581751747634878,R,C
1,-1.2808796190239322,-2.062366423783179,0.9332228403876585,-0.9192724337268623,0.07764671986166645,R,C
0,2.7177951868595454,-1.9542011521122176,0.6317410642528652,-2.7863175358457903,0.45396887738285713,R,C
0,8.154476870094598,-1.818942097976437,0.7328662426477804,0.9505580388356398,0.17022340741255754,R,C
0,2.399154570527932,-2.0450929723644125,0.13694648282186817,-1.3964941075646116,0.14259406000307565,R,B
0,0.7892027051703114,-1.8151518573967376,1.9898679718749976,2.1593890657077512,0.3112499904465693,R,D
0,0.43508809961932515,-2.560093080380141,1.01880620658917,0.5973840110543339,0.2457147076454348,R,C
0,2.017223651337024,-2.1479872066143155,0.31652333407223676,0.42463595208725374,0.0033462624478140628,R,B
0,2.9787777702775062,-2.085214932413221,0.1555083555532741,-0.12083017814644849,0.1863068706023153,R,C
0,1.5104461529477464,-1.7082581185540813,0.598351014931356,-0.4835602549807448,0.4398490345493184,R,C
0,7.634245246796282,-1.2547884324802459,0.6235179080244325,-0.17573125786253138,0.17320985440571002,R,B
1,5.685877645930457,-1.7459059854836572,2.250191340498447,-0.760296534356024,0.22134859025192133,R,C
0,0.33652225677393766,-3.0912377367461783,1.136620166723689,1.723860555459742,0.3178397839529128,R,C
0,-0.2589734796109271,-2.963491865771031,0.9433417173947093,1.5879529127147005,0.1390880415752934,R,C
0,1.7900563742140845,-1.467497247763703,0.22681198015291565,2.2255711458889675,0.10999704792130748,AA,D
0,2.0011622690781117,-1.6744049909475407,0.6394788024946149,-2.9765901604844256,0.6106925668217708,R,C
1,2.883714731072499,-2.467944987355634,1.146828977199653,2.8289733946651445,0.6486772546297663,AA,A
0,3.1025097011450473,-2.4592760774637092,0.3700681972304258,-1.254066076319843,0.08758141569568446,R,D
0,-0.033700470470901855,-1.784821040856189,1.097326104739879,-0.24161767650431198,0.12736027369459543,R,B
0,0.5205914842581576,-1.422771845992341,0.42030718704627534,1.0693336858826332,0.11257052251277698,AA,C
0,0.4924128766247273,-1.9585523292640716,0.45490987135351213,-0.21480825990813918,0.12883141997897438,AA,C
0,-0.38020075885736304,-2.1482969057651755,1.0385427514152923,0.33266119957754875,0.2959099675444309,R,C
1,6.431711055455766,-2.4257115848882336,1.4000733494140896,0.5741811213721604,0.3109314399535973,R,D
1,0.26557411109007223,-1.8496370645455185,0.2767549850593895,0.16372490823532457,0.2329840238195497,AA,C
0,2.9572218646435333,-2.000726656100021,0.43384169156389013,-1.1561584125299496,0.20004382376162042,AA,B
1,-2.6166581682570644,-2.5546812238550425,0.588193858897601,1.3083399383721759,0.22693534472450833,R,C
0,8.567106424761697,-1.9496525479383093,0.4929970348476251,-0.1406951210946278,0.43378046368688,R,C
0,5.074019719531767,-2.0120878132850737,1.9878741149751917,1.396694174824906,0.3089816559995436,R,D
1,4.85217067322729,-1.4075702549182423,0.921208439385332,-1.0154617829024015,0.5071715260891101,R,D
0,5.184359153505842,-1.7839247916794294,0.38419580333765113,-0.4830921321769181,0.14053978580750004,AA,C
1,-7.55638298314477,-2.015701233231935,1.6456081321728686,1.0413157223551162,0.003376847075122321,R,C
1,-1.1585909549289024,-1.256629094339823,1.4107938400229503,-0.864303291241884,0.4587973140665888,R,D
1,2.4552860505409284,-2.06462155773611,0.9257424177618467,0.6145987965573008,0.3140143465052985,R,B
0,1.0188391736255407,-1.9785903565614145,0.3634736671592511,-1.1230815078200618,0.32206868701501806,AA,D
0,-0.18764960949587817,-1.8597453298491124,0.843304605783794,-0.10935623714817991,0.09617263724701992,R,C
0,7.889190596138168,-2.223050618380555,0.29365933538255123,-1.0280329082946569,0.3187938566661317,R,D
0,-0.5650858903953155,-2.4823302286936952,0.5449316407569303,0.6992572638397642,0.06234197958759935,AA,C
0,2.8488836193012355,-1.6220323413815059,0.9346081136462046,-0.3775691370141769,0.8381297930953897,R,D
0,1.5891464297233275,-2.265081249296301,0.5089009654975888,-2.632886488357752,0.47422479113685556,R,C
1,-5.204929096199512,-2.5553829083201176,0.5102436353659777,-0.7646680159489669,0.5345706021788379,R,C
1,-1.1482828878268805,-2.1805384743382508,0.8933419288578557,0.3626641501721147,0.04747160161089802,R,C
0,5.354231569533658,-1.9413725374637,0.400511925113104,-0.5887937819657769,0.08953505837543274,R,D
0,6.240924559555097,-1.9863137450785515,0.759943526469409,-0.5062916402304812,0.22863491148962586,R,C
1,-7.411207347794615,-2.0471388549435012,0.45255353260862596,1.0134029088109822,0.2899043681118716,AA,D
1,-3.6343313972963527,-2.567975894742273,0.49302623392254474,0.016123958587841037,0.2556002528191431,R,C
0,3.981780284498865,-1.6413217328841077,0.41368849671825353,1.712374764878225,0.4123545520378849,AA,C
0,5.547690800677843,-1.8423940983881941,0.7143914777859619,0.9177300838492347,0.21002039470727185,R,C
0,0.1716256737731916,-1.5968967391207103,1.5723520632791663,0.6944279605747546,0.4398068256058016,R,B
0,1.5778667947913703,-1.732192310081985,1.0924406387100156,-0.5623665678626307,0.1952689568295488,R,C
1,0.02248352171639567,-1.3901166956468498,0.43585700627786084,2.3070272954644984,0.1175861990654862,R,C
1,-0.9905474621253725,-1.3441999179416886,0.6528627592673826,0.23652173064747958,0.5002361432291569,AA,D
0,7.076261196912593,-2.2670494801236907,0.3740724361696328,0.08357925392332811,0.1228985040636975,R,D
0,7.879686441721645,-1.487671131927439,0.3651421006890042,0.5768575350373056,0.35226526312560397,R,D
0,11.783009232576218,-2.363763405949964,0.5924022733478874,1.6420873170114487,0.0951148219400816,R,C
1,7.394580538366109,-2.1139228639226673,1.1764511108668028,-0.14842336532719552,0.5479116485752326,R,C
0,3.7568205535532817,-1.7526375003420849,0.3146098942235339,1.6969370398029364,0.12832520780270917,R,C
1,-3.1655872012995676,-1.272633095693445,1.0428042866984506,-0.5848928809171609,0.21123783846843253,R,D
1,2.2056654637459223,-1.7392769990506336,0.7146190657817562,0.40797228952990866,0.030476500257769573,R,B
0,5.901960292116829,-1.8954280719638894,0.29984230938572104,-0.8274552515181541,0.32220012255116,R,A
1,9.040751707662427,-1.5914948443940773,0.9182353856401705,-1.7211801431334652,0.17023277578457477,R,D
0,2.53172261275136,-2.237264900332393,1.2974952808831195,0.8718196169748511,0.6011103045397962,AA,C
0,2.1093136789097606,-1.2475247795002353,0.7239364274464113,0.546347823305211,0.098107855419017,AA,B
0,5.420112289227653,-2.061471053386362,0.37727561406481513,1.0815001553915708,0.8492857948772633,R,D
0,6.378990495759371,-2.5309867868240747,0.41775683775476524,-0.8806337083803896,0.1257834519035014,AA,D
0,2.3901679775156874,-1.838710008864539,0.17853680877817105,0.3085177927359486,0.012276506099000922,R,C
1,-4.44185082163322,-2.0386459653231928,0.2085505043502997,-0.45799960386677174,0.22401021427655018,AA,B
0,7.379793296415149,-2.272841680095556,0.6275785303312162,1.3283340244588715,0.16513259598812866,R,B
0,9.302615896605214,-2.4624024515711156,0.5108926383428903,0.15497843368175637,0.29254746730557185,R,D
0,4.345730178204838,-2.2216828971233804,0.257113496134816,2.7098405433180295,0.12434456624828684,R,B
0,1.730829514190712,-1.8406746964577891,0.4341790908819991,0.443734907061851,0.05014682672829177,R,C
0,-0.6084887956968563,-2.2822116716651895,0.6541757691027448,-1.7349517463819322,0.06761888529179545,R,D
0,1.0562068295253184,-2.3486457278068205,0.543690265872372,-0.9133173418707425,0.3400201233662855,R,D
0,2.787017439854263,-2.1517218288299826,0.4170282620536166,1.1777896737353655,0.32032213687094924,R,C
0,1.0902535439443028,-2.2323825129075034,0.9645812729803266,-0.043077853599406975,0.1516955139506159,R,D
1,-2.4133267959353626,-1.6289273614773467,0.3462436936001463,-0.1017528699622251,0.3112154336016339,R,C
0,10.99451619967613,-2.2331903883638677,0.5163654826309335,-2.128427898070957,0.24719649791464554,R,D
1,-0.24517094143517282,-2.220589910495799,0.591245296605969,-0.08976777874379878,0.02827967338766238,R,D
1,-1.4862190578550054,-2.5825243285104684,0.5861587827414342,2.1506885433894247,0.0048321186174005906,R,D
0,3.8105720983553732,-2.3658471782814923,1.1232933399387195,-0.6693706868561116,0.08655717479128457,R,D
1,3.6878613924115955,-1.4226120455181746,1.792014229606199,0.3361388116816582,0.3058300025808596,R,C
0,4.576982556535925,-2.3585475871981476,0.5954543239969123,-2.349288810859178,0.12409296239180836,AA,D
1,-2.489216047113307,-1.8125846179654457,0.17063456753386883,0.15291933738583433,0.09841159948899658,R,C
0,-0.45558501158647013,-1.9723707171306897,0.5712613658512911,-0.3109630597814397,0.122178074188015,R,C
0,4.015053142072928,-2.4731335737322238,1.2929812827091232,0.9771743634399152,0.37543726114103554,R,B
0,4.237899016356844,-2.952454281540885,0.42132496887732396,-1.3996617607214714,0.43741053821522236,R,D
1,-5.51175009067156,-2.579491873942028,0.5472457615284778,-0.6018041121665428,0.16193822415311374,AA,D
1,0.5692197248513868,-1.7256111282047217,0.5819176549850305,-0.726588496244636,0.12793673642223707,R,C
1,-2.6510800465533313,-2.221447807510074,0.9442098512379632,0.15697725159650183,0.403412831835399,R,C
0,3.877615309974469,-2.0514753182697514,0.5029456512779549,2.0438752231198074,0.005461243989009114,R,C
0,7.1815331436992365,-1.6245493953072525,0.4402672587818012,-1.1125937556742553,0.38725923437232235,AA,D
0,2.6732306054196577,-1.8620205385529633,0.5995316838298874,-1.952695118391732,0.320042303084822,R,C
0,3.8543917597415573,-1.538970432383747,0.9590156450925632,0.7546145496409815,0.20143065619823236,R,D
0,-0.5342867759981109,-1.8494460400356074,0.24105108006187195,-0.7229120355360177,0.2108139137853816,R,B
0,3.7070292215031793,-1.9436040786569246,0.7430757237363244,1.0469362732552419,0.1856181120512064,R,D
1,-1.1678284658688778,-2.383295823094,1.1974645894339435,-1.0401267960759781,0.42272142980509697,R,D
0,0.868319830603006,-2.015870860970551,0.8227707240051109,1.4847964530922464,0.43891552507057996,R,C
1,7.087041899963993,-0.3272595188095244,0.82947661158643,-1.5753365360739224,0.090957481120109,R,C
1,1.2902272163783906,-2.229966053725878,0.7807187220532568,-0.278648772579521,0.10067526214645632,R,D
0,7.083458098140898,-2.2801971745803753,0.36405138360363376,-0.7416038703782081,0.10959705139972933,AA,C
0,4.913171765017347,-2.440735583080864,0.6735681537205522,-0.1451967546163221,0.10085075675826931,R,C
0,1.9456083404554148,-2.0566663653729274,0.9128180587920615,0.23557006051339716,0.21899942556212543,R,C
1,2.23402964018886,-1.7004008330799825,0.22853774724754647,-0.05880820651441261,0.2768368765602729,R,D
0,5.347643942346786,-1.8877443131382563,0.6358852993027676,0.40171680959673445,0.24405896596931725,R,C
0,1.2939186606874706,-1.5880779555518225,1.121527557663098,0.15480680895844498,0.33278634191395756,R,C
1,-0.6207557478328694,-2.4578511104333782,0.2384378895934694,-0.137672273446785,0.03880322523949576,R,D
0,1.6155417150287092,-1.9371118781832346,0.9152185368771472,-1.3657221127886567,0.46100041535969927,R,C
0,4.740637297198884,-2.7850413888635837,0.48374622499099457,-1.3186258497863073,0.1358202292822688,R,B
0,-1.6969912015580269,-1.772058909698875,0.2893045399755099,1.2636877853699768,0.3258478968391474,AA,C
0,3.304460516277613,-2.114211988935546,0.8369094501944984,-0.2876818122529361,0.05960818055759639,R,C
0,2.45298648513147,-1.4036559641642734,0.5667782149570486,-1.7011424542528362,0.2425471292805661,R,D
1,-7.663486371293633,-1.9102985618897597,0.09431214239112651,0.8112509331729167,0.08164050272929742,R,C
0,2.0739804967458997,-1.808627702561778,1.713438814769472,1.228780090169549,0.3074725024153087,R,C
0,6.728384428536468,-2.278468842228934,0.2950702432754336,-0.8484677929838031,0.012134159493596489,R,D
1,1.8210517681569387,-1.9402786063920225,1.2631303623646046,-2.311628191118351,0.2256087395384647,AA,D
0,0.6448740674522067,-1.3156867800336391,1.891018475063341,0.36965652010393085,0.0011263668009534853,R,C
1,5.172998098826139,-1.9029858425285018,1.5384736081388115,0.7559303507795164,0.27972857445641897,R,A
0,3.4743967233225175,-1.5013057876208766,0.6894247486223142,-0.34380673628952674,0.41135710871438097,R,C
0,1.8917523441401316,-1.6200658035943492,0.17208463460076062,-2.168554088205581,0.17570304977126902,AA,C
1,1.005767968591756,-2.180157382833476,1.1192905447486254,0.8075332762258091,0.17709628270566188,R,D
0,7.579003527294363,-1.8409817439259508,0.3536535939922205,-2.4856422709078276,0.2563858240567227,AA,D
1,-3.4290487211042784,-1.6341909230640403,1.4024008185954373,-0.09204547902769931,0.23872730256925806,AA,C
0,5.8833801660456775,-2.3728404228020836,0.8019230897782619,-5.690700420562356e-4,0.0765835511284163,R,D
0,1.4214777321917056,-2.048595488392648,0.3402503240631989,1.636953915314884,0.6336657881331899,AA,B
0,6.930650383575452,-2.816270582258053,0.2848443602311483,0.6323444249353342,0.06395154525461669,AA,C
1,-2.617207894781153,-2.0564388991088114,0.4985762023619826,0.7719033003810576,0.2207421763869702,R,C
0,6.20081372227729,-2.364098307728139,0.579995269914942,0.2563689340628406,0.07729246407462509,R,D
1,-0.0029699056211396346,-2.676708052241395,0.46580286727063086,-0.48042571193545314,0.16862623083911082,AA,D
1,-4.147849517663657,-1.153479763158368,0.4277904849695649,-0.30655116529186327,0.0939165906315506,R,D
0,5.564952853143355,-1.717293278618533,0.31933895417271974,0.5347215005596246,0.014320178930351804,R,D
1,-0.02569636137306297,-1.1978958363290477,0.12641083349048152,0.42359612232883626,0.7966462425204421,R,B
1,5.7783847845737935,-2.1107403882815867,1.6400851679402977,-0.9881833013960621,0.3063970787143486,AA,C
0,7.17253552783558,-1.7435401828833477,0.5951509291375161,0.17542404929768632,0.5854408886133576,AA,C
0,2.537977309209296,-2.12252292863866,0.5982082016190148,0.03852290115025283,0.14312111240359757,R,C
1,-1.9697013789803117,-2.378508065293591,0.5530376348082493,-0.6641413282531258,0.7486729962720379,R,D
1,-5.20724804345938,-2.061647769728645,0.19308682650024908,0.5845812276350526,0.21192333486505924,R,B
0,3.4674521189489305,-0.9200461288325832,1.4129983409906353,-1.4035825353271005,0.4013163206658508,R,D
0,4.569806152033658,-1.57539949633476,0.4529896530838039,1.7980946046895279,0.03139424757197154,R,B
0,2.492759543112009,-1.6406900882854913,0.3823804808535759,1.2584176403706606,0.14340985023005823,AA,C
1,1.5882194610130014,-2.649993226673848,0.8455514621442282,1.6550310600715217,0.5299524059597709,R,C
1,8.215650798841022,-2.0308177209073395,0.6725235052824404,0.2696452534793218,0.4745304894627869,R,C
1,-0.5084361049479882,-2.33060502075406,0.4772085293109839,-0.5664026984585077,0.5059527444993368,R,D
0,0.71950926142146,-1.8173511918479843,1.6335790767863647,2.1103368828631726,0.18037589039490623,R,C
0,4.898605320457396,-2.3709475143313945,0.580965900396254,1.2216727263238571,0.03105885492964119,R,D
1,-3.369501127472894,-1.6425647719128926,2.206076424712626,0.04099138595492122,0.015515291194250633,R,D
0,7.872411550366083,-1.0443168310803763,0.5800229724913036,0.3920067354099002,0.07255861408881657,R,B
0,0.2677536372420586,-2.3134364260776623,1.1684861433301745,0.4321525734110056,0.35488270033902086,R,C
0,-0.02228850316507236,-1.6026464347402332,0.6534277568324925,0.9350771062940434,0.640392283254717,R,D
1,-3.7933017388588635,-1.8821237784058724,0.18651456416641615,-0.9405843415993633,2.1404385974421557e-4,AA,C
0,6.202198111164355,-2.1024594351785186,1.1706007226687252,0.6733389378309116,0.11358431419892448,R,B
1,8.478436788483487,-2.3659077249451195,1.3205742082468648,-1.8237846521083245,0.15015484945522029,R,D
1,5.995310985011672,-1.0151534180655686,0.5422930656052667,1.8253574014798655,0.46969069393589374,R,D
1,0.10018637213242432,-1.8161651114283128,0.4959707152101728,0.056779580128655915,0.4629104996998305,AA,C
1,5.397980358072585,-1.7716120903262538,0.822120361845246,0.9093392458046289,0.2081849045708172,R,D
0,1.729160983750204,-2.8050742088338207,0.9979504881137925,1.8487282730535624,0.6577301054832078,AA,D
0,2.038462132965682,-1.2054033370027208,0.9791622394335878,-3.65035349907492,0.325724192546521,R,D
1,-2.717033460232866,-2.225849536253353,1.2029956811200184,0.726904123920774,0.29664698555036073,R,D
0,12.207617844831237,-1.7067414077498317,0.6571202251986665,-0.20979284933193063,0.24635192357484947,R,B
0,-0.023148630991725483,-2.0636091360027264,0.5473727669666452,0.33538330192034205,0.20544842157389404,R,C
0,2.7414569241747424,-2.1342063353984266,0.29204314204949994,0.12844198769461823,0.05689286348597041,AA,C
0,9.547669615111268,-1.4325675381133514,0.12010668808439003,-0.6215036882417168,0.35164310245344144,R,B
1,-6.411590005308126,-1.9711721840359797,0.5486894386480757,-0.8249064937499627,0.13625414207044723,R,D
0,0.8331392347079793,-2.0461679395836168,0.2360627257528027,-1.548906777245739,0.2908900273495868,R,A
0,2.467842783071318,-1.8094330263675467,0.39267493856794605,-2.186258051108941,0.0898759779961358,AA,D
1,1.8631138156333025,-2.0355381645643362,1.0312107629225806,0.6706722728542834,0.14996125194586715,R,B
0,2.75990459135744,-2.2557020445355387,0.47169671644761113,0.34993271484755056,0.4690437706104187,R,B
0,2.4097810179450248,-1.8327452261594699,0.1999662722458568,0.13889286188937425,0.3932082702720951,AA,D
0,1.0111926624231962,-1.8262327729913113,0.6008372285529713,-0.7196562093211585,0.10837055933207741,R,D
1,8.053429167983325,-2.2041587531550118,0.9425983347421845,-0.8406224942578814,0.4244318063446506,AA,C
0,2.6723870356153068,-1.7236269808222127,0.5207280071871326,-1.175052092756561,0.08971630385186442,R,B
0,4.545024444326847,-2.187336989094177,0.4409334305120391,1.2799974288803047,0.028932128340870507,R,C
1,-2.5626764559518698,-1.1898401760894073,0.6259779118100719,-1.7407873322393084,0.46176893583532874,AA,C
0,2.464110910113239,-1.788497335155894,0.5208146003933798,-0.5710733987210022,0.057055730776796786,R,D
0,6.441832440865127,-1.987434288189794,0.8187085826556165,-2.8672985494083876,0.20737831347660313,AA,C
0,6.819703630046487,-1.7949111652494398,0.6355807564500153,-0.16578435304099046,0.19899485417259655,R,D
0,6.019646985788741,-3.094533361303273,0.38936376927579114,1.908492765511179,0.1900727931214542,AA,D
0,3.1209137764012715,-2.099917276065045,0.7506718636831025,1.339289848137083,0.5632630083783763,R,B
0,-0.32144779108435984,-1.9254967693499454,0.3977284293780644,0.8618462797278547,0.13683284647990207,AA,D
0,8.301442370185217,-1.6253313298863368,0.2639945824152141,-1.1068568918506514,0.404659642796493,R,C
1,1.7180259959781814,-2.2400581498855257,0.285800889546732,0.3374581935581655,0.3195715163270842,AA,C
0,9.518286065434854,-1.3944337264606896,0.46786363889556815,1.986796038430024,0.2382605054443072,AA,D
1,0.3766485612816859,-2.054291198479655,0.4946264370914677,-0.27329809584336784,0.1092039464542175,R,C
0,3.6641589237270393,-2.126889188793775,1.0306355417046535,-0.46316934506279084,0.42240616871961256,R,D
1,-3.3374248430529887,-2.196597814650132,0.49789200023227415,0.8771852608454108,0.052556148787899076,AA,A
0,-1.029427337577225,-2.2998641543374583,0.12810168581218773,0.3464692506316686,0.09860586028005533,R,D
0,3.5909425724890878,-2.53093197809282,0.8328649941908183,0.6712330980604178,0.055727544210496784,AA,D
0,1.926566042767112,-1.9903210151173605,0.5411786834756025,1.123572829944175,0.038760445901359686,R,C
0,-1.4244956517302656,-1.8112617846168022,0.39410825769044633,-0.2814325688869578,0.10711814434843824,R,C
0,1.7821170035678973,-2.1041787285527596,0.6573302805803527,1.4644556076481263,0.48598110207016226,R,C
0,7.86721972346975,-2.485524517597701,0.7828087890587685,2.170857811699582,0.16761151311464426,AA,A
0,1.9135360821755207,-2.083420545607289,0.6537415827570028,0.19533924102341416,0.7848736456983626,AA,C
